tb_id_BTR,Area_vsp,work_place_fl,Staff_F_ruk,Staff_F_sochl,Staff_F_mp,Staff_F_kbp,Staff_F_mik,Staff_F_premier,Staff_F_vip,Staff_F_dsa,Staff_F_all,y,m,vsp,tb,osb_id_BTR,Subject_name,City_name,Latitude,Longitude,Unit_type,Business_format,Ownership_type,Format_state,work_days,hours,hours_by_day,MTG_1MIK_1_work_day,UP_1MIK_1_work_day,PK_1MP_1_work_day,depo_1MP_1_work_day,CC_1MP_1_work_day,DC_1MP_1_work_day,UP_1MP_1_work_day,UKO_1KBP_1_work_day,UP_1KBP_1_work_day,depo_1SOCHL_1_work_day,DC_1SOCHL_1_work_day,Cash_Pay_1SOCHL_1_WD,NСash_Pay_1SOCHL_1_WD,Cash_Trans_1SOCHL_1_WD,NCash_Trans_1SOCHL_1_WD,Cash_in_out_1SOCHL_1_WD,Transactions_TOTAL_1SOCHL_1_WD,conv_client_flow_MP_PK,conv_client_flow_MP_Depo,conv_client_flow_MP_Cards,conv_client_flow_SOCHL_nci,UTS_MP,UTS_sochl,AST_MP,AST_sochl,AWT_MP,AWT_sochl,potreb_amount_br,potreb_npv_br,potreb_npv_amount,mortg_amount_br,mortg_npv_br,mortg_npv_amount,base_amount_br,base_npv_br,base_npv_amount,lider_amount_br,lider_npv_br,lider_npv_amount,special_amount_br,special_npv_br,special_npv_amount,current_amount_br,current_npv_br,current_npv_amount,CC_credit_limit_br,CC_loan_indebtedness_br,CC_npv_br,CC_npv_loan_indebtedness,DC_turnover_br,DC_balance_of_own_funds_br,DC_npv_br,DC_npv_balance_of_own_funds,NPV_sales_1MP,NPV_sales_1MIK,NPV_sales_1RVSP,NPV_sales_1SOCHL,rent_by_space,fact_area_by_WP,norm_area_by_WP,fact_norm_area_by_WP,area_by_staff,F_S_staff,opex_staff,salary_staff_all,salary_staff_ruk,salary_staff_MP,salary_staff_MIK,salary_staff_KBP,salary_staff_SOCHL,P_serv_br,NPV_products_br,nci_br,serv_inc_br,serv_trans_total,serv_time_by_1_trans,SOCHL_cost_1_min,serv_marg,L_br,EVA_serv_br,EVA_br,EVA_L,EVA_staff,EVA_area,convert_sal_EVA_MIK,convert_sal_EVA_MP,convert_sal_EVA_KBP,convert_sal_EVA_SOCHL,tec1,tec2,tec3,tec4,tec5,tec6,tec7,CF_MP_total,CF_MP_PK,CF_MP_Mort,CF_MP_Deposits,CF_MP_Cards,CF_SOCHL_total
40,29.799999,,,1,,,,,,,1,2017,3,Доп.офис №9040/00831,Среднерусский банк,9040,Московская область,Лесные Поляны,55.958683,37.862034,ДО ФЛ,Опер-офис,Собственность банка,Нет,8,58.65916419029236,7.3323956,,,,,,,,,,,,22.125,2.375,,.125,19.25,43.875,,,,34.093697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8006377,-474.4635,,21,,29.799999,2,-35931.031,,,,,,,9.7507973,,9.7507973,,3372,3.3104982,,,-37.242939,-27.49214,-27.49214,-.73818398,-27.49214,-.92255503,,,,,,,,,,,,,,,,,286
40,45.200001,3,,2,,,,,,,2,2017,3,Доп.офис №9040/00832,Среднерусский банк,9040,Московская область,Пушкино,56.004532,37.809265,ДО ФЛ,Опер-офис,Аренда (субаренда),Нет,22,163.6569466590881,7.438952,,,,,,,,,,.090909094,2.1136363,,22.25,,1.1363636,.27272728,23.65909,,,,75.750778,,,,,,,,,,,,,509.33868,6.0275798,.011834129,,,,,,,.00011,9.1775000e-06,.083431818,,,,,31.8668,11.6774,6.1353922,.52540737,,,,325.95438,-1680.9346,15.066667,21,.71746033,22.6,1,-170799.47,-108103.97,,,,,-108103.97,988.8606,329.23831,71.539238,588.08307,13304,3.3459487,11.009204,.2,-353.45016,635.41052,47.327408,.13390122,23.663704,1.0470666,,,,1.7512292,,,,,,,,202,,,22,180,944
40,71.699997,5,,5,,,,,,,5,2017,3,Доп.офис №9040/00833,Среднерусский банк,9040,Московская область,Пушкино,56.04369,37.854912,ДО ФЛ,Опер-офис,Собственность банка,Нет,22,181.4561076164246,8.2480049,,,,,,,,,,.19090909,.74545455,12.281818,3.8818183,.30000001,.5181818,7.9636364,25.181818,,,,46.307583,,,,,,,,,,,,,297.9791,3.7211299,.012487889,,,,,,,134.16667,11.1215,.082893163,,,,,31.8668,11.6774,6.1353922,.52540737,,,,134.97226,-474.4635,14.339999,21,.6828571,14.339999,1.25,-103100.74,-82216.328,,,,,-82216.328,762.26904,303.79874,117.01926,341.45105,11293,3.3365889,7.5515347,.2,-522.04706,240.222,-101.22906,-.19390793,-20.245813,-1.411842,,,,.63845789,,,,,,,,232,,,56,176,2527
40,164.60001,15,2,5,4.2,3,,,,,14.2,2017,3,Доп.офис №9040/00834,Среднерусский банк,9040,Московская область,Ивантеевка,55.96706,37.912811,ДО ФЛ,Бизнес-офис,Собственность банка,Да,22,200.6802750378847,9.1218309,,,.27056277,2.8354979,.51948053,7.3701301,4.8205628,24.39394,2.780303,,.063636363,47.672726,18.181818,1.6545454,1.5363636,31.145454,102.08182,.15432099,.54469854,.44806391,79.324806,.50999999,.68000001,10.38,3.04,1.8200001,3.74,221.23268,10.908716,.049308792,,,,327.96985,3.55302,.010833374,,,,,,,21.338703,1.34214,.062896982,44.7509,12.551,1.6789576,.13377082,31.8668,11.6774,6.1353922,.52540737,1284.4985,,,136.94344,-474.46344,10.973333,21,.52253968,11.59155,1.0142857,-138279.95,-120697.69,-181754.56,-96064.703,,-124230.7,-115896.52,8540.7998,3495.3357,1214.2307,3831.2336,99819,3.3229952,9.6253042,.2,-2559.4771,5981.3232,2150.0896,.84005034,151.41476,13.062512,,12.424761,-.91322339,.26023558,,,,,,,,2291,162,21,481,1627,10113
40,114.9,12,2,4,3,2,,,,,11,2017,3,Доп.офис №9040/00835,Среднерусский банк,9040,Московская область,Пушкино,55.996273,37.863815,ДО ФЛ,Бизнес-офис,Собственность банка,Да,22,209.0180608145893,9.5008211,,,.25757575,3.7121212,.87878788,9.621212,5.0566669,28.795454,2.8477273,,,7,19,1.5227273,1.75,31.386364,62.829544,.17346939,.66395664,.67941177,69.465858,.41999999,.44999999,9.9899998,3.1500001,1.53,3.8299999,134.61781,12.018116,.089275822,,,,310.02798,3.3854101,.010919692,,,,,,,175.81792,10.9285,.062158056,44.7509,12.551,1.6789576,.13377082,31.8668,11.6774,6.1353922,.52540737,1631.6853,,6.009058,82.55323,-843.22876,9.5749998,21,.45595238,10.445455,1,-145380.27,-111118.87,-172685.83,-105001.43,,-89577.625,-96466.672,5414.3062,3188.0117,587.12299,1639.1715,53445,3.3227208,7.6920524,.2,-2078.3259,3335.98,1696.8087,.81643051,154.25534,14.767699,,14.478612,-1.1059819,-.22836117,,,,,,,,1492,98,5,369,1020,5942
40,206.7,11,2,5,2,1,,,,,10,2017,3,Доп.офис №9040/00836,Среднерусский банк,9040,Московская область,Пушкино,56.015251,37.836151,ДО ФЛ,Бизнес-офис,Собственность банка,Да,26,250.2666608169675,9.6256409,,,.34615386,3.7307692,.40384614,5.6730771,4.2992306,15.538462,1.2026923,,,21.1,13.523077,.8230769,1.5461539,19.86923,58.138462,.12765957,.3064771,.39500001,53.338993,.56,.47999999,10.6,3.3800001,6.8699999,3.53,255.93013,16.808016,.065674238,,,,369.71542,4.6668501,.012622816,,,,,,,316.91333,14.9417,.047147591,44.7509,12.551,1.6789576,.13377082,31.8668,11.6774,6.1353922,.52540737,1510.222,,91.819061,64.109207,-474.4635,18.790909,21,.89480519,20.67,1,-152646.72,-103141.55,-176023.5,-121844.04,,-107720.32,-67321.773,4438.8267,3232.3101,648.74786,557.76862,31069,3.3369079,4.4833364,.2,-2045.0905,2393.7361,1835.9675,.89774394,183.59676,8.8822813,,11.269674,-1.167657,-.43600073,,,,,,,,1587,141,13,633,800,7512
40,234.7,14,2,5.2,3.2,3,,,,,13.4,2017,3,Доп.офис №9040/00837,Среднерусский банк,9040,Московская область,Пушкино,56.00552,37.872684,ДО ФЛ,Бизнес-офис,Собственность банка,Да,26,261.4294449482113,10.054978,,,.56490386,2.8605769,.32451922,6.8269229,4.5374999,17.410257,1.9029487,,.28106508,19.955622,15.014792,1.3905325,1.2278106,28.239645,67.359467,.22488038,.32075471,.506383,83.931976,.57999998,.57999998,8.4099998,3.52,3.9300001,3.3800001,275.25223,14.961916,.054357111,,,,322.1265,4.11901,.012786933,,,,,,,115.66405,8.35427,.072228752,44.7509,12.551,1.6789576,.13377082,31.8668,11.6774,6.1353922,.52540737,1597.1232,,32.779587,166.38197,-611.62177,16.764286,21,.79829931,17.514925,1.0307692,-142615.05,-112399.52,-205190.06,-102109.88,,-103511.43,-88170.672,6492.8433,3695.2681,1365.901,1431.6746,63842,3.3245904,5.6210623,.2,-2593.7539,3899.0896,2467.415,.95129108,184.13545,10.51306,,14.604491,-1.0335243,.8128894,,,,,,,,2156,209,30,742,1175,9413
40,123.6,2,,,,,,,,,0,2017,3,Доп.офис №9040/00838,Среднерусский банк,9040,Московская область,Пушкино,56.011204,37.841732,ДО ФЛ,Опер-офис,Собственность банка,Нет,15,115.5588874816895,7.7039256,,,,,,,,,,,,,,,,,,,,,436.18298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8668,11.6774,6.1353922,.52540737,,,,,-474.46347,61.799999,21,2.942857,,,,,,,,,,256.43771,38.346199,218.09151,,60351,3.3088799,,,-206.78169,49.656017,49.656017,.2401374,,.4017477,,,,6.1234345,,,,,,,,2,,,,2,500
40,75.900002,5,,4,,,,,,,4,2017,3,Доп.офис №9040/00841,Среднерусский банк,9040,Московская область,Ивантеевка,55.970905,37.963066,ДО ФЛ,Опер-офис,Собственность банка,Нет,22,169.8702812194824,7.7213764,,,,,,,,,,,.57954544,30.477272,12.329545,.54545456,.26136363,12.238636,56.602272,,,,36.782574,,,,,,,,,,,,,,,,,,,,,,7.8655601,.66543502,.084601097,,,,,31.8668,11.6774,6.1353922,.52540737,,,,104.03291,-474.46347,15.18,21,.72285718,18.975,1,-124256.52,-96783.219,,,,,,152.87279,23.839514,129.03326,,13577,3.3071733,,,-460.38589,-307.51312,-307.51312,-.66794646,-76.878281,-4.0515561,,,,,,,,,,,,84,,,14,70,3508
40,255.2,15,3,4,1,2,2,4,,,19,2017,3,Доп.офис №9040/00844,Среднерусский банк,9040,Московская область,Пушкино,56.010738,37.849434,УДО,Бизнес-офис,Собственность банка,Да,22,226.7869426095858,10.308497,1.0681819,3.9597728,.5,2.1363637,,6.090909,4.9131818,25.295454,2.3161364,.011363637,.056818184,8.590909,3.659091,.69318181,2.7954545,17.988636,34.647728,.17741935,.12600537,.22711864,79.821419,,,,,,,368.65738,23.931217,.064914525,2156.5361,57.097355,.026476419,498.18723,5.7402401,.011522255,,,,3136.9619,21.097401,.0067254244,273.72263,16.9951,.062088765,44.7509,12.551,1.6789576,.13377082,31.8668,11.6774,6.1353922,.52540737,1355.1772,1341.7877,88.953049,69.036926,-629.90723,14.177777,21,.67513227,13.431579,1.1176471,-132379.8,-106891.24,-213020.27,-129062.72,,-108760.95,-118960.66,8648.4531,6208.5996,1454.9176,984.93561,28352,3.3113787,8.7424679,.2,-3620.3528,5028.1001,4043.1643,1.1167874,212.79813,15.843121,,9.5421534,-.98748302,-.39107403,,,,,,,,1053,62,28,373,590,3649
40,83.5,2,,1,,,,,,,1,2017,3,Доп.офис №9040/00845,Среднерусский банк,9040,Московская область,Нагорное,56.068775,38.026421,ДО ФЛ,Опер-офис,Аренда (субаренда),Нет,19,145.4672223727102,7.6561694,,,,,,,,,,,,4.8947368,1.4736842,.052631579,.21052632,1.6315789,8.2631578,,,,97.259666,,,,,,,,,,,,,,,,,,,,,,.1,.0084606297,.084606297,,,,,,,,,,,,9.4147367,,41.75,21,1.9880953,83.5,1,-128225.92,-104518.86,,,,,-104518.86,55.107697,.010575787,11.76842,43.328701,877,3.4380844,11.975076,.2,-116.42472,-61.317024,-104.64572,-.89882731,-104.64572,-1.2532421,,,,-.89137977,,,,,,,,3,,,2,1,121
40,233.7,5,,4,,,,,,,4,2017,3,Доп.офис №9040/00848,Среднерусский банк,9040,Московская область,Королев,55.906307,37.867775,ДО ФЛ,Опер-офис,Собственность банка,Да,22,167.4630564665422,7.6119571,,,,,,,,,,.022727273,1.0568181,9.386364,8.238636,.47727272,.28409091,13.545455,32.352272,,,,88.575226,,,,,,,,,,,,,145.45955,1.69795,.011673004,,,,,,,1.277995,.108124,.084604405,44.7509,12.551,1.6789576,.13377082,31.8668,11.6774,6.1353922,.52540737,,,,207.08522,-474.46347,46.739998,21,2.2257142,58.424999,1,-182570.58,-94830.68,,,,,-94830.68,808.62762,85.404976,253.11427,470.10834,12548,3.3079855,9.4379702,.2,-679.39764,129.23,-340.87839,-.50173616,-85.219597,-1.4586153,,,,.64355487,,,,,,,,183,,,18,165,2855
40,397,5,2,,,,,,2,,9,2017,3,Доп.офис №9040/00851,Среднерусский банк,9040,Московская область,Королев,55.917068,37.80571,ДО ФЛ,VIP-офис,Аренда (субаренда),Да,26,301.6533327102661,11.602051,,,,,,,,,,,,,,,,,,,,,147.83376,,,,,,,,,,,,,,,,9348.9404,19.3554,.0020703308,2619.7004,12.9913,.0049590785,616.19165,13.516,.021934735,,,,,31.8668,11.6774,6.1353922,.52540737,,,3.0676961,,-4458.4385,39.700001,35,1.1342857,44.111111,1,-407928.63,-188941.42,-419477.81,,,,,1478.7775,880.89911,597.87842,,1596,3.4313283,,,-3298.124,-1819.3466,-1819.3466,-.55163074,-202.14961,-4.582737,,,,,,,,,,,,171,,,84,87,545
40,337.79999,20,2,7,6,4,,1,,,20,2017,3,Доп.офис №9040/00854,Среднерусский банк,9040,Московская область,Пушкино,56.012676,37.847782,ДО ФЛ,Бизнес-офис,Аренда (субаренда),Да,26,301.3561149612069,11.59062,,,.40384614,1.7820513,.75641024,4.2115383,3.065577,14.673077,1.5031731,,,21.82967,11.098901,.92307693,1.0164835,22.78022,59.065933,.26694915,.27443239,.57749629,61.116634,.41,.52999997,10.61,3.99,1.85,5.9899998,271.46317,18.686216,.068835184,,,,336.64456,3.6842401,.010944006,,,,,,,69.484879,2.7116699,.039025325,44.7509,12.551,1.6789576,.13377082,31.8668,11.6774,6.1353922,.52540737,1053.332,,3.0676961,78.571541,-4998.9106,16.889999,21,.80428571,16.889999,1.0526316,-214881.5,-115036.34,-224734.09,-113751.05,,-78177.344,-104246.33,7314.9165,4928.2739,1104.72,1281.9225,55030,3.3670652,5.7654009,.2,-4711.9092,2603.0076,1321.085,.28037149,66.054245,3.9108496,,7.7577748,-1.8217299,-.81251431,,,,,,,,2637,236,46,1013,1342,11249
40,75,4,,3,,,,,,,3,2017,3,Доп.офис №9040/00855,Среднерусский банк,9040,Московская область,Ивантеевка,55.973236,37.904343,ДО ФЛ,Опер-офис,Собственность банка,Да,22,179.047224521637,8.1385098,,,,,,,,,,,.075757578,65.545456,20.121212,.27272728,.090909094,9.590909,95.969696,,,,29.606386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8668,11.6774,6.1353922,.52540737,,,,42.445297,-474.4635,18.75,21,.89285713,25,1,-137728.3,-103525.27,,,,,-103525.27,169.56943,23.007721,120.82366,25.738033,675,3.2973332,9.6366816,.2,-379.45496,-209.88554,-235.62358,-.62095273,-78.541191,-3.1416478,,,,-.65430725,,,,,,,,33,,,9,24,4081
40,255.89999,,1,,,,,,,,1,2017,3,Доп.офис №9040/00856,Среднерусский банк,9040,Московская область,Пушкино,56.010235,37.849052,ДО ЮЛ,ЦРБ,Собственность банка,Да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,255.89999,,,,,,,,,.0016000001,,.0016000001,,,,,,-.00031999999,.00128,.00128,4,.00128,5.0019539e-06,,,,,,,,,,,,,,,,,
40,750.70001,2,1,,,,,,,,3.8,2017,3,Доп.офис №9040/00900,Среднерусский банк,9040,Московская область,Красногорск,55.829075,37.308632,ДО ЮЛ,ЦРБ,Аренда (субаренда),Да,22,193.0841689109802,8.7765532,,,,,,,,,,,,,,,,,,,,,317.63748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.14,21,7.1495237,197.55263,.94999999,,,,,,,,182.55591,,182.55591,,29369,3.2478838,,,-72.930344,109.62556,109.62556,1.5031544,28.848833,.14603113,,,,,,,,,,,,61,,,61,,574
40,246.89999,,,1,,,,,,,1,2017,3,Доп.офис №9040/00901,Среднерусский банк,9040,Московская область,Красногорск,55.836487,37.325462,ДО ФЛ,Опер-офис,Собственность банка,Да,5,32.47416709270328,6.4948335,,,,,,,,,,,18.200001,,27.799999,,1,,28.799999,,,,849.71521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6642,13.0052,7.3998823,.5689941,,,,826.33801,-474.46347,,21,,246.89999,2,-297088,-35792.801,,,,,-35792.801,2001.0325,9.2498522,191.6701,1800.1125,24698,3.3063607,18.369883,.2,-278.56271,1722.4697,-77.642754,-.27872631,-77.642754,-.31447047,,,,16.446537,,,,,,,,112,,,1,111,225
40,183,11,2,3.8,2,2,,,,,9.800000000000001,2017,3,Доп.офис №9040/00902,Среднерусский банк,9040,Московская область,Красногорск,55.815556,37.350525,ДО ФЛ,Бизнес-офис,Собственность банка,Да,22,243.1688871383667,11.053131,,,.29545453,1.8863636,.38636363,12.818182,4.5522728,21.09091,2.143409,,.095693782,34.174641,25.526316,1.160287,.52631581,24.174641,88.229668,.12380952,.33333334,.50521737,119.11211,.49000001,.41999999,9.6300001,2.73,4.9000001,4.0999999,305.51215,19.438616,.063626327,,,,400.50427,4.4599299,.011135786,,,,,,,3.513464,.27595901,.07854329,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,2400.9077,,443.26163,192.64198,-474.46347,16.636364,21,.79220784,18.67347,.96078432,-138664.97,-115219.12,-192706.73,-106162.87,,-59317.461,-108624.52,5405.2769,2644.8835,931.58521,1828.808,62241,3.2888319,7.4450674,.2,-1841.9867,3563.2903,1734.4821,.94163656,176.98796,9.4780436,,21.638645,-1.1162083,.80079234,,,,,,,,1515,105,11,249,1150,7061
40,197.60001,10,2,4,1.6,1,,,,,8.6,2017,3,Доп.офис №9040/00905,Среднерусский банк,9040,Московская область,Красногорск,55.815697,37.324909,ДО ФЛ,Бизнес-офис,Аренда (субаренда),Да,22,219.9630613327026,9.9983206,,,.3125,1.7613636,.3125,6.1363635,3.4786932,24,2.0786364,,,25.46591,16.46591,.51136363,.28409091,16.238636,60.113636,.17460318,.2883721,.30347595,93.912659,.44,.28,10.14,2.8299999,5.2199998,2.72,265.39035,15.105117,.056916602,,,,372.21707,3.99633,.010736558,,,,,,,1.0553309,.089464597,.08477398,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,1248.2183,,381.79062,87.000687,-3240,19.76,21,.94095242,22.976746,.95555556,-198654.73,-112911.41,-169851.56,-128669.46,,-30723.357,-98796.086,2911.1311,1389.1167,589.39514,932.61926,31437,3.3025036,7.4858088,.2,-1789.8812,1121.2498,188.63063,.10538723,21.933794,.95460844,,8.3678598,-3.0326555,-.61369681,,,,,,,,1033,63,7,215,748,4632
40,139.10001,3,,2,,,,,,,2,2017,3,Доп.офис №9040/00906,Среднерусский банк,9040,Московская область,Нахабино,55.848087,37.188522,ДО ФЛ,Опер-офис,Аренда (субаренда),Нет,21,165.1811109865084,7.865767,,,,,,,,,,.21428572,5.0952382,,51.666668,,1.9761904,1.0238096,54.690475,,,,103.92558,,,,,,,,,,,,,465.38754,4.1505399,.0089184595,,,,,,,158.67308,10.155,.063999511,,,,,37.6642,13.0052,7.3998823,.5689941,,,,895.60065,-1670.1006,46.366669,21,2.2079365,69.550003,1,-263360.84,-96818.117,,,,,-100159.76,1756.3313,618.90424,212.83958,924.58746,23040,3.3090448,10.106054,.2,-587.74164,1168.5896,244.00218,.4151521,122.00109,1.7541493,,,,6.8115044,,,,,,,,334,,,24,310,2048
40,179.5,13,1.4,5,3.2,2.4,,,,,13.2,2017,3,Доп.офис №9040/00907,Среднерусский банк,9040,Московская область,Нахабино,55.840218,37.176769,ДО ФЛ,Бизнес-офис,Аренда (субаренда),Да,25,275.7119443248957,11.028478,,,.44999999,2.0625,.27500001,8.6499996,4.0071249,17.933332,1.8736666,.016000001,.0080000004,34.751999,20.816,1.112,.53600001,28.256001,88.015999,.22499999,.34090909,.48571429,89.387352,.43000001,.64999998,8.7799997,3.4400001,2.9100001,29.549999,230.80315,11.408517,.04942964,,,,467.19357,4.8471799,.010375099,,,,,,,21.484163,1.11531,.05191312,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,1974.8491,,547.8822,154.61935,-6900,12.821428,21,.6105442,13.598485,1.0153847,-212060.64,-105951.05,-224466.27,-79862.609,,-109093.14,-99808.703,6608.8149,3801.7385,1167.7515,1639.325,68421,3.3092747,6.0333929,.2,-3276.2539,3332.561,1693.236,.51682073,128.27545,9.4330692,,22.86516,-1.5781211,-.10134675,,,,,,,,2125,160,11,484,1470,10572
40,252.3,19,3,5,3,3,,4,,,18,2017,3,Доп.офис №9040/00908,Среднерусский банк,9040,Московская область,Красногорск,55.808338,37.325508,ДО ФЛ,Бизнес-офис,Собственность банка,Да,26,259.8063926687464,9.9925537,,,.47435898,2.1923077,.3974359,10.166667,5.1879487,15.846154,2.0285897,,,29.138462,29.561539,1.0846153,1.7230769,21.330769,85.92308,.22699386,.40811455,.6513834,116.24454,.41,.52999997,7.9299998,3.0699999,2.1199999,8.0299997,277.16754,15.360416,.055419248,,,,397.5007,4.4218702,.011124182,,,,2235.1309,20.066299,.0089776842,173.51488,7.2929902,.042030923,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,2399.3914,,,200.98216,-315.92117,13.278948,21,.63233083,14.016666,1,-141677.94,-128333.42,-214486.31,-134955.98,,-89830.094,-95116.039,8681.8115,4778.9438,2116.2249,1786.6431,73766,3.3078642,6.1017256,.2,-3472.2285,5209.5835,3422.9404,.98580503,190.16336,13.566946,,16.899961,-.91884232,1.2007829,,,,,,,,1873,163,26,419,1265,10806
40,107.2,3,,2,,,,,,,2,2017,3,Доп.офис №9040/00909,Среднерусский банк,9040,Московская область,Мечникова,55.753174,37.167366,ДО ФЛ,Опер-офис,Собственность банка,Нет,22,179.1883335113525,8.1449242,,,,,,,,,,.47727272,3.1136363,26.136364,8.590909,.81818181,.31818181,23.636364,60.704544,,,,92.425255,,,,,,,,,,,,,343.34201,3.0813601,.008974608,,,,,,,14.563353,.96363002,.066168144,,,,,37.6642,13.0052,7.3998823,.5689941,,,,627.33313,-474.4635,35.733334,21,1.7015873,53.599998,1,-157352.03,-88444.789,,,,,-88444.789,1075.9279,460.03992,228.1281,387.75989,11874,3.3080595,8.2264271,.2,-408.04605,667.88184,280.12195,.6864959,140.06097,2.6130779,,,,5.6696558,,,,,,,,283,,,53,230,2466
40,293.29999,14,2.2,5,3.4,3,,,,,13.6,2017,3,Доп.офис №9040/00910,Среднерусский банк,9040,Московская область,Красногорск,55.816929,37.311386,ДО ФЛ,Бизнес-офис,Аренда (субаренда),Да,26,251.8405536096543,9.6861753,,,.20361991,2.9298642,.47511312,8.4049778,4.2041855,18.064102,2.0344872,,.0076923077,21.376923,21.799999,1.1307693,.93076921,23.376923,70.476921,.11612903,.50585938,.63255441,98.507835,.51999998,.57999998,10.6,3.5999999,3.45,7.9200001,244.36559,13.867216,.056747828,,,,363.03098,3.9196801,.010797095,,,,,,,8.2343502,.69646299,.084580198,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,1951.9398,,33.635826,135.86043,-6388.8003,20.949999,21,.99761897,21.566175,1.030303,-285210.81,-129945.19,-213665.75,-116971.48,,-88492.75,-127654.98,6221.0244,2980.4846,984.35791,2256.1819,66863,3.3284822,8.4481344,.2,-3949.1716,2271.8528,15.67075,.0039681108,1.152261,.053429086,,14.825411,-2.2036462,-.70875478,,,,,,,,1940,155,32,512,1241,8526
40,120.2,11,2,5,2,1,,,,,10,2017,3,Доп.офис №9040/00911,Среднерусский банк,9040,Московская область,Красногорск,55.835205,37.29892,ДО ФЛ,Бизнес-офис,Аренда (субаренда),Нет,26,233.9922224243055,8.9997005,,,.21153846,4.0192308,.75,9.1923075,4.8563461,23.846153,2.5192308,,.015384615,18.646154,26.799999,1.1538461,.15384616,21.246155,69.476921,.10185185,.37188613,.45914742,62.427387,.52999997,.43000001,8.5,2.78,5.7600002,5.6300001,371.70001,20.791616,.055936549,,,,357.53577,3.5565801,.0099474806,,,,,,,18.140566,.34566799,.019054973,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,2168.782,,271.9866,91.427048,-2606.9851,10.927273,21,.52034634,12.02,1,-153635.91,-110260.6,-144545.63,-117179.71,,-116953.73,-93831.406,4499.3218,2217.9319,773.00549,1508.3844,56871,3.3070774,6.6833706,.2,-1865.4004,2633.9214,1125.5371,.60337561,112.55371,9.3638697,,17.412041,-1.0967005,-.19543909,,,,,,,,1806,108,10,562,1126,8857
40,262.20001,11,2,3.8,2,2.2,,,,,10,2017,3,Доп.офис №9040/00912,Среднерусский банк,9040,Московская область,Красногорск,55.822899,37.338551,ДО ФЛ,Бизнес-офис,Аренда (субаренда),Да,22,218.2597188204527,9.9208965,,,.5,2.4318182,.45454547,9.068182,4.5506816,20.309917,2.289876,,,23.528708,24.294258,1.5789474,.7296651,25.035885,77.105263,.18965517,.44769874,.43874344,83.450874,.63,.52999997,11.13,3.26,7.9299998,5.2199998,266.55621,15.905216,.059669275,,,,346.3663,3.84518,.011101484,,,,,,,108.40091,2.9198899,.026936028,,,,,37.6642,13.0052,7.3998823,.5689941,1830.0348,,347.78387,111.99986,-3599.9998,23.836365,21,1.135065,26.220001,1,-238782.63,-120890.73,-241788.33,-124371.39,,-56911.59,-92469.047,4558.0132,2598.0625,713.66479,1246.2859,44493,3.3057742,7.0610867,.2,-2607.4229,1950.5902,704.3045,.2701152,70.43045,2.6861346,,13.155952,-2.4571936,-.60873222,,,,,,,,1321,116,11,239,955,6375
40,163.60001,7,2,2,2,1,,,,,7,2017,3,Доп.офис №9040/00913,Среднерусский банк,9040,Московская область,Нахабино,55.842422,37.142365,ДО ФЛ,Бизнес-офис,Аренда (субаренда),Да,22,213.9794464111328,9.7263384,,,.25,2.2727273,.43181819,6.4772725,3.4463637,25.59091,2.7004545,,,43.25,33.840908,1.4772727,1.7272727,28.454546,111.70454,.2,.63694268,.50498337,98.211243,,,,,,,326.86176,16.121216,.049321204,,,,456.50986,4.7741299,.01045789,,,,,,,8.4432316,.48611701,.057574756,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,1380.7347,,57.280663,179.09804,-3795.8433,23.371429,21,1.1129252,23.371429,1.1666666,-280884.94,-124359.8,-181755.64,-100629.96,,-82963.617,-111391.91,3790.0168,2233.1575,561.45197,995.40723,29059,3.2900958,8.6762161,.2,-2164.5864,1625.4303,630.02301,.29105929,90.003288,3.8509963,,11.676549,-2.3093376,-.31632122,,,,,,,,825,55,11,157,602,4559
